Diagnosis Year,Cancer type,Gender,Stage,Age At Diagnosis,Years Since Diagnosis,Patients,Survival (%)
2015-2019,Oesophagus,Female,2,65-74,4,480,40.8
2015-2019,Oesophagus,Female,2,75-99,4,912,18.5
2015-2019,Oesophagus,Female,2,All ages,4,1702,29.6
2015-2019,Oesophagus,Female,2,All ages,4,1702,33.6
2015-2019,Oesophagus,Female,2,55-64,5,222,43.2
2015-2019,Oesophagus,Female,2,65-74,5,480,39.6
2015-2019,Oesophagus,Female,2,75-99,5,912,16.9
2015-2019,Oesophagus,Female,2,All ages,5,1702,27.8
2015-2019,Oesophagus,Female,3,15-44,1,44,77.3
2015-2019,Oesophagus,Female,3,45-54,1,182,65.4
2015-2019,Oesophagus,Female,3,55-64,1,506,65.1
2015-2019,Oesophagus,Female,3,65-74,1,971,59
2015-2019,Oesophagus,Female,3,75-99,1,1459,36.2
2015-2019,Oesophagus,Female,3,All ages,1,3162,50.1
2015-2019,Oesophagus,Female,3,All ages,1,3162,54
2015-2019,Oesophagus,Female,3,15-44,2,44,62.2
2015-2019,Oesophagus,Female,3,45-54,2,182,45.2
2015-2019,Oesophagus,Female,3,55-64,2,506,43.2
2015-2019,Oesophagus,Female,3,65-74,2,971,38.5
2015-2019,Oesophagus,Female,3,75-99,2,1459,19
2015-2019,Oesophagus,Female,3,All ages,2,3162,31
2015-2019,Oesophagus,Female,3,All ages,2,3162,34
2015-2019,Oesophagus,Female,3,15-44,3,44,56.5
2015-2019,Oesophagus,Female,3,45-54,3,182,34.1
2015-2019,Oesophagus,Female,3,55-64,3,506,34.9
2015-2019,Oesophagus,Female,3,65-74,3,971,31.4
2015-2019,Oesophagus,Female,3,75-99,3,1459,14.6
2015-2019,Oesophagus,Female,3,All ages,3,3162,24.8
2015-2019,Oesophagus,Female,3,All ages,3,3162,27.1
2015-2019,Oesophagus,Female,3,55-64,4,506,29.8
2015-2019,Oesophagus,Female,3,65-74,4,971,27.9
2015-2019,Oesophagus,Female,3,75-99,4,1459,13.1
2015-2019,Oesophagus,Female,3,All ages,4,3162,22
2015-2019,Oesophagus,Female,3,All ages,4,3162,23.9
2015-2019,Oesophagus,Female,3,55-64,5,506,28.4
2015-2019,Oesophagus,Female,3,65-74,5,971,24.7
2015-2019,Oesophagus,Female,3,75-99,5,1459,11.1
2015-2019,Oesophagus,Female,3,All ages,5,3162,19.7
2015-2019,Oesophagus,Female,3,All ages,5,3162,21.4
2015-2019,Oesophagus,Female,4,15-44,1,44,36.4
2015-2019,Oesophagus,Female,4,45-54,1,191,29.4
2015-2019,Oesophagus,Female,4,55-64,1,573,30.4
2015-2019,Oesophagus,Female,4,65-74,1,1009,25.8
2015-2019,Oesophagus,Female,4,75-99,1,1380,14.8
2015-2019,Oesophagus,Female,4,All ages,1,3197,22.2
2015-2019,Oesophagus,Female,4,All ages,1,3197,23.7
2015-2019,Oesophagus,Female,4,55-64,2,573,11.9
2015-2019,Oesophagus,Female,4,65-74,2,1009,11.1
2015-2019,Oesophagus,Female,4,75-99,2,1380,4.8
2015-2019,Oesophagus,Female,4,All ages,2,3197,8.7
2015-2019,Oesophagus,Female,4,All ages,2,3197,9.2
2015-2019,Oesophagus,Female,4,65-74,3,1009,6.7
2015-2019,Oesophagus,Female,4,75-99,3,1380,3.3
2015-2019,Oesophagus,Female,4,All ages,3,3197,5.3
2015-2019,Oesophagus,Female,4,65-74,4,1009,5
2015-2019,Oesophagus,Female,4,All ages,4,3197,4
2015-2019,Oesophagus,Female,All stages combined,15-44,1,125,61.4
2015-2019,Oesophagus,Female,All stages combined,45-54,1,556,55.3
2015-2019,Oesophagus,Female,All stages combined,55-64,1,1655,55.2
2015-2019,Oesophagus,Female,All stages combined,65-74,1,3252,50.6
2015-2019,Oesophagus,Female,All stages combined,75-99,1,6052,31.9
2015-2019,Oesophagus,Female,All stages combined,All ages,1,11640,41.8
2015-2019,Oesophagus,Female,All stages combined,All ages,1,11640,46.2
2015-2019,Oesophagus,Female,All stages combined,15-44,2,125,46.3
2015-2019,Oesophagus,Female,All stages combined,45-54,2,556,38.7
2015-2019,Oesophagus,Female,All stages combined,55-64,2,1655,36.7
2015-2019,Oesophagus,Female,All stages combined,65-74,2,3252,34
2015-2019,Oesophagus,Female,All stages combined,75-99,2,6052,17.7
2015-2019,Oesophagus,Female,All stages combined,All ages,2,11640,26.2
2015-2019,Oesophagus,Female,All stages combined,All ages,2,11640,29.7
2015-2019,Oesophagus,Female,All stages combined,15-44,3,125,40.9
2015-2019,Oesophagus,Female,All stages combined,45-54,3,556,31.1
2015-2019,Oesophagus,Female,All stages combined,55-64,3,1655,30.3
2015-2019,Oesophagus,Female,All stages combined,65-74,3,3252,27.2
2015-2019,Oesophagus,Female,All stages combined,75-99,3,6052,13.3
2015-2019,Oesophagus,Female,All stages combined,All ages,3,11640,20.8
2015-2019,Oesophagus,Female,All stages combined,All ages,3,11640,23.7
2015-2019,Oesophagus,Female,All stages combined,15-44,4,125,41
2015-2019,Oesophagus,Female,All stages combined,45-54,4,556,27.4
2015-2019,Oesophagus,Female,All stages combined,55-64,4,1655,26.8
2015-2019,Oesophagus,Female,All stages combined,65-74,4,3252,24.7
2015-2019,Oesophagus,Female,All stages combined,75-99,4,6052,11.3
2015-2019,Oesophagus,Female,All stages combined,All ages,4,11640,18.3
2015-2019,Oesophagus,Female,All stages combined,All ages,4,11640,21
2015-2019,Oesophagus,Female,All stages combined,15-44,5,125,37.1
2015-2019,Oesophagus,Female,All stages combined,45-54,5,556,24.1
2015-2019,Oesophagus,Female,All stages combined,55-64,5,1655,25.4
2015-2019,Oesophagus,Female,All stages combined,65-74,5,3252,22.9
2015-2019,Oesophagus,Female,All stages combined,75-99,5,6052,9.7
2015-2019,Oesophagus,Female,All stages combined,All ages,5,11640,16.6
2015-2019,Oesophagus,Female,All stages combined,All ages,5,11640,19
2015-2019,Oesophagus,Male,All stages combined,15-44,1,86,48.9
2015-2019,Oesophagus,Male,All stages combined,45-54,1,448,47.6
2015-2019,Oesophagus,Male,All stages combined,55-64,1,1242,49.4
2015-2019,Oesophagus,Male,All stages combined,65-74,1,1868,44.9
2015-2019,Oesophagus,Male,All stages combined,75-99,1,1576,31.2
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5220,42.1
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5220,41.8
2015-2019,Oesophagus,Male,All stages combined,15-44,2,86,26.1
2015-2019,Oesophagus,Male,All stages combined,45-54,2,448,26
2015-2019,Oesophagus,Male,All stages combined,55-64,2,1242,29.3
2015-2019,Oesophagus,Male,All stages combined,65-74,2,1868,28.4
2015-2019,Oesophagus,Male,All stages combined,75-99,2,1576,17.4
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5220,25
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5220,24.4
2015-2019,Oesophagus,Male,All stages combined,55-64,3,1242,22.2
2015-2019,Oesophagus,Male,All stages combined,65-74,3,1868,20.9
2015-2019,Oesophagus,Male,All stages combined,75-99,3,1576,12.4
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5220,18.4
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5220,17.8
2015-2019,Oesophagus,Male,All stages combined,55-64,4,1242,18.5
2015-2019,Oesophagus,Male,All stages combined,65-74,4,1868,17.1
2015-2019,Oesophagus,Male,All stages combined,75-99,4,1576,10.2
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5220,15.3
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5220,14.9
2015-2019,Oesophagus,Male,All stages combined,55-64,5,1242,17.3
2015-2019,Oesophagus,Male,All stages combined,65-74,5,1868,15
2015-2019,Oesophagus,Male,All stages combined,75-99,5,1576,8.6
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5220,13.6
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5220,13.1
2015-2019,Oesophagus,Male,All stages combined,15-44,1,91,56.1
2015-2019,Oesophagus,Male,All stages combined,45-54,1,419,51.5
2015-2019,Oesophagus,Male,All stages combined,55-64,1,1166,52.5
2015-2019,Oesophagus,Male,All stages combined,65-74,1,1775,50.4
2015-2019,Oesophagus,Male,All stages combined,75-99,1,1764,39
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5215,47.2
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5215,47.7
2015-2019,Oesophagus,Male,All stages combined,15-44,2,91,44.8
2015-2019,Oesophagus,Male,All stages combined,45-54,2,419,35
2015-2019,Oesophagus,Male,All stages combined,55-64,2,1166,33.5
2015-2019,Oesophagus,Male,All stages combined,65-74,2,1775,31.6
2015-2019,Oesophagus,Male,All stages combined,75-99,2,1764,21.7
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5215,29.2
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5215,29.8
2015-2019,Oesophagus,Male,All stages combined,15-44,3,91,37.9
2015-2019,Oesophagus,Male,All stages combined,45-54,3,419,26.2
2015-2019,Oesophagus,Male,All stages combined,55-64,3,1166,25.2
2015-2019,Oesophagus,Male,All stages combined,65-74,3,1775,24
2015-2019,Oesophagus,Male,All stages combined,75-99,3,1764,16.5
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5215,22.1
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5215,22.7
2015-2019,Oesophagus,Male,All stages combined,55-64,4,1166,20.8
2015-2019,Oesophagus,Male,All stages combined,65-74,4,1775,19.4
2015-2019,Oesophagus,Male,All stages combined,75-99,4,1764,13.9
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5215,18.5
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5215,18.9
2015-2019,Oesophagus,Male,All stages combined,55-64,5,1166,18.1
2015-2019,Oesophagus,Male,All stages combined,65-74,5,1775,17.4
2015-2019,Oesophagus,Male,All stages combined,75-99,5,1764,9.4
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5215,15.7
2015-2019,Oesophagus,Male,All stages combined,15-44,1,81,48.2
2015-2019,Oesophagus,Male,All stages combined,45-54,1,367,55.7
2015-2019,Oesophagus,Male,All stages combined,55-64,1,1121,57
2015-2019,Oesophagus,Male,All stages combined,65-74,1,1979,53.6
2015-2019,Oesophagus,Male,All stages combined,75-99,1,2075,38.8
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5623,48.9
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5623,49.3
2015-2019,Oesophagus,Male,All stages combined,15-44,2,81,32.3
2015-2019,Oesophagus,Male,All stages combined,45-54,2,367,38.1
2015-2019,Oesophagus,Male,All stages combined,55-64,2,1121,35.8
2015-2019,Oesophagus,Male,All stages combined,65-74,2,1979,35.2
2015-2019,Oesophagus,Male,All stages combined,75-99,2,2075,21.6
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5623,30.5
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5623,30.8
2015-2019,Oesophagus,Male,All stages combined,15-44,3,81,26.1
2015-2019,Oesophagus,Male,All stages combined,45-54,3,367,27.4
2015-2019,Oesophagus,Male,All stages combined,55-64,3,1121,28.1
2015-2019,Oesophagus,Male,All stages combined,65-74,3,1979,28.8
2015-2019,Oesophagus,Male,All stages combined,75-99,3,2075,14.6
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5623,23.2
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5623,23.2
2015-2019,Oesophagus,Male,All stages combined,55-64,4,1121,25
2015-2019,Oesophagus,Male,All stages combined,65-74,4,1979,25.3
2015-2019,Oesophagus,Male,All stages combined,75-99,4,2075,12.9
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5623,20.6
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5623,20.6
2015-2019,Oesophagus,Male,All stages combined,55-64,5,1121,21.8
2015-2019,Oesophagus,Male,All stages combined,65-74,5,1979,23.3
2015-2019,Oesophagus,Male,All stages combined,75-99,5,2075,10.5
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5623,18.3
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5623,18.2
2015-2019,Oesophagus,Male,All stages combined,15-44,1,58,53.5
2015-2019,Oesophagus,Male,All stages combined,45-54,1,324,59.3
2015-2019,Oesophagus,Male,All stages combined,55-64,1,1016,58.1
2015-2019,Oesophagus,Male,All stages combined,65-74,1,2010,54.2
2015-2019,Oesophagus,Male,All stages combined,75-99,1,2180,37.4
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5588,48.6
2015-2019,Oesophagus,Male,All stages combined,All ages,1,5588,49.9
2015-2019,Oesophagus,Male,All stages combined,15-44,2,58,35.4
2015-2019,Oesophagus,Male,All stages combined,45-54,2,324,37.1
2015-2019,Oesophagus,Male,All stages combined,55-64,2,1016,37.8
2015-2019,Oesophagus,Male,All stages combined,65-74,2,2010,35.4
2015-2019,Oesophagus,Male,All stages combined,75-99,2,2180,20.7
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5588,30.2
2015-2019,Oesophagus,Male,All stages combined,All ages,2,5588,30.9
2015-2019,Oesophagus,Male,All stages combined,55-64,3,1016,30.6
2015-2019,Oesophagus,Male,All stages combined,65-74,3,2010,26.1
2015-2019,Oesophagus,Male,All stages combined,75-99,3,2180,14.3
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5588,22.5
2015-2019,Oesophagus,Male,All stages combined,All ages,3,5588,23.1
2015-2019,Oesophagus,Male,All stages combined,55-64,4,1016,26.3
2015-2019,Oesophagus,Male,All stages combined,65-74,4,2010,23.7
2015-2019,Oesophagus,Male,All stages combined,75-99,4,2180,11.4
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5588,19.4
2015-2019,Oesophagus,Male,All stages combined,All ages,4,5588,19.6
2015-2019,Oesophagus,Male,All stages combined,55-64,5,1016,25
2015-2019,Oesophagus,Male,All stages combined,65-74,5,2010,21
2015-2019,Oesophagus,Male,All stages combined,75-99,5,2180,10
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5588,17.5
2015-2019,Oesophagus,Male,All stages combined,All ages,5,5588,17.7
2015-2019,Oesophagus,Male,All stages combined,15-44,1,50,56
2015-2019,Oesophagus,Male,All stages combined,45-54,1,283,60.5
2015-2019,Oesophagus,Male,All stages combined,55-64,1,817,58.5
2015-2019,Oesophagus,Male,All stages combined,65-74,1,1773,55.5
2015-2019,Oesophagus,Male,All stages combined,75-99,1,2023,40
2015-2019,Oesophagus,Male,All stages combined,All ages,1,4946,50
2015-2019,Oesophagus,Male,All stages combined,All ages,1,4946,51.7
2015-2019,Oesophagus,Male,All stages combined,15-44,2,50,36.9
2015-2019,Oesophagus,Male,All stages combined,45-54,2,283,40.5
2015-2019,Oesophagus,Male,All stages combined,55-64,2,817,39.1
2015-2019,Oesophagus,Male,All stages combined,65-74,2,1773,37.3
2015-2019,Oesophagus,Male,All stages combined,75-99,2,2023,22.8
2015-2019,Oesophagus,Male,All stages combined,All ages,2,4946,31.9
2015-2019,Oesophagus,Male,All stages combined,All ages,2,4946,33
2015-2019,Oesophagus,Male,All stages combined,55-64,3,817,30.7
2015-2019,Oesophagus,Male,All stages combined,65-74,3,1773,30.6
2015-2019,Oesophagus,Male,All stages combined,75-99,3,2023,16
2015-2019,Oesophagus,Male,All stages combined,All ages,3,4946,24.7
2015-2019,Oesophagus,Male,All stages combined,All ages,3,4946,25.4
2015-2019,Oesophagus,Male,All stages combined,55-64,4,817,27.4
2015-2019,Oesophagus,Male,All stages combined,65-74,4,1773,26.8
2015-2019,Oesophagus,Male,All stages combined,75-99,4,2023,12.1
2015-2019,Oesophagus,Male,All stages combined,All ages,4,4946,21.2
2015-2019,Oesophagus,Male,All stages combined,All ages,4,4946,21.7
2015-2019,Oesophagus,Male,All stages combined,55-64,5,817,25.5
2015-2019,Oesophagus,Male,All stages combined,65-74,5,1773,24
2015-2019,Oesophagus,Male,All stages combined,75-99,5,2023,10.6
2015-2019,Oesophagus,Male,All stages combined,All ages,5,4946,19.1
2015-2019,Oesophagus,Male,All stages combined,All ages,5,4946,19.6
2015-2019,Oesophagus,Male,1,55-64,1,460,92.7
2015-2019,Oesophagus,Male,1,65-74,1,890,90.4
2015-2019,Oesophagus,Male,1,75-99,1,802,81.3
2015-2019,Oesophagus,Male,1,All ages,1,2300,88
2015-2019,Oesophagus,Male,1,All ages,1,2300,89
2015-2019,Oesophagus,Male,1,55-64,2,460,84.7
2015-2019,Oesophagus,Male,1,65-74,2,890,80.8
2015-2019,Oesophagus,Male,1,75-99,2,802,66.6
2015-2019,Oesophagus,Male,1,All ages,2,2300,76.7
2015-2019,Oesophagus,Male,1,All ages,2,2300,77.6
2015-2019,Oesophagus,Male,1,55-64,3,460,78.7
2015-2019,Oesophagus,Male,1,65-74,3,890,73.8
2015-2019,Oesophagus,Male,1,75-99,3,802,55.4
2015-2019,Oesophagus,Male,1,All ages,3,2300,68.5
2015-2019,Oesophagus,Male,1,All ages,3,2300,69.5
2015-2019,Oesophagus,Male,1,55-64,4,460,73.8
2015-2019,Oesophagus,Male,1,65-74,4,890,68.2
2015-2019,Oesophagus,Male,1,75-99,4,802,48.7
2015-2019,Oesophagus,Male,1,All ages,4,2300,63.1
2015-2019,Oesophagus,Male,1,All ages,4,2300,64.2
2015-2019,Oesophagus,Male,1,55-64,5,460,67.5
2015-2019,Oesophagus,Male,1,65-74,5,890,64.6
2015-2019,Oesophagus,Male,1,75-99,5,802,40.7
2015-2019,Oesophagus,Male,1,All ages,5,2300,57.5
2015-2019,Oesophagus,Male,1,All ages,5,2300,58.4
2015-2019,Oesophagus,Male,2,15-44,1,35,71.5
2015-2019,Oesophagus,Male,2,45-54,1,158,82.6
2015-2019,Oesophagus,Male,2,55-64,1,513,80.6
2015-2019,Oesophagus,Male,2,65-74,1,1088,76.5
2015-2019,Oesophagus,Male,2,75-99,1,1144,57.5
2015-2019,Oesophagus,Male,2,All ages,1,2938,70.1
2015-2019,Oesophagus,Male,2,All ages,1,2938,71.6
2015-2019,Oesophagus,Male,2,15-44,2,35,65.4
2015-2019,Oesophagus,Male,2,45-54,2,158,63.2
2015-2019,Oesophagus,Male,2,55-64,2,513,59.7
2015-2019,Oesophagus,Male,2,65-74,2,1088,55.9
2015-2019,Oesophagus,Male,2,75-99,2,1144,32.8
2015-2019,Oesophagus,Male,2,All ages,2,2938,48.1
2015-2019,Oesophagus,Male,2,All ages,2,2938,49.9
2015-2019,Oesophagus,Male,2,15-44,3,35,52.9
2015-2019,Oesophagus,Male,2,45-54,3,158,48
2015-2019,Oesophagus,Male,2,55-64,3,513,48.9
2015-2019,Oesophagus,Male,2,65-74,3,1088,43.4
2015-2019,Oesophagus,Male,2,75-99,3,1144,24
2015-2019,Oesophagus,Male,2,All ages,3,2938,37.2
2015-2019,Oesophagus,Male,2,All ages,3,2938,38.5
2015-2019,Oesophagus,Male,2,55-64,4,513,42.4
2015-2019,Oesophagus,Male,2,65-74,4,1088,37.7
2015-2019,Oesophagus,Male,2,75-99,4,1144,19.3
2015-2019,Oesophagus,Male,2,All ages,4,2938,32
2015-2019,Oesophagus,Male,2,All ages,4,2938,33
2015-2019,Oesophagus,Male,2,55-64,5,513,40.3
2015-2019,Oesophagus,Male,2,65-74,5,1088,32.3
2015-2019,Oesophagus,Male,2,75-99,5,1144,15.4
2015-2019,Oesophagus,Male,2,All ages,5,2938,27.9
2015-2019,Oesophagus,Male,2,All ages,5,2938,29.1
2015-2019,Oesophagus,Male,3,15-44,1,82,76.9
2015-2019,Oesophagus,Male,3,45-54,1,524,71.8
2015-2019,Oesophagus,Male,3,55-64,1,1659,68
2015-2019,Oesophagus,Male,3,65-74,1,2751,64.4
2015-2019,Oesophagus,Male,3,75-99,1,2499,46
2015-2019,Oesophagus,Male,3,All ages,1,7515,59.7
2015-2019,Oesophagus,Male,3,All ages,1,7515,60.7
2015-2019,Oesophagus,Male,3,15-44,2,82,55.2
2015-2019,Oesophagus,Male,3,45-54,2,524,45.9
2015-2019,Oesophagus,Male,3,55-64,2,1659,40.9
2015-2019,Oesophagus,Male,3,65-74,2,2751,39.4
2015-2019,Oesophagus,Male,3,75-99,2,2499,22.1
2015-2019,Oesophagus,Male,3,All ages,2,7515,34.6
2015-2019,Oesophagus,Male,3,All ages,2,7515,35.1
2015-2019,Oesophagus,Male,3,15-44,3,82,42.1
2015-2019,Oesophagus,Male,3,45-54,3,524,32.8
2015-2019,Oesophagus,Male,3,55-64,3,1659,30.9
2015-2019,Oesophagus,Male,3,65-74,3,2751,28.3
2015-2019,Oesophagus,Male,3,75-99,3,2499,14.9
2015-2019,Oesophagus,Male,3,All ages,3,7515,24.9
2015-2019,Oesophagus,Male,3,All ages,3,7515,25.1
2015-2019,Oesophagus,Male,3,55-64,4,1659,24.8
2015-2019,Oesophagus,Male,3,65-74,4,2751,22.6
2015-2019,Oesophagus,Male,3,75-99,4,2499,11.7
2015-2019,Oesophagus,Male,3,All ages,4,7515,20.1
2015-2019,Oesophagus,Male,3,All ages,4,7515,20.1
2015-2019,Oesophagus,Male,3,55-64,5,1659,21.6
2015-2019,Oesophagus,Male,3,65-74,5,2751,19.8
2015-2019,Oesophagus,Male,3,75-99,5,2499,10.2
2015-2019,Oesophagus,Male,3,All ages,5,7515,17.7
2015-2019,Oesophagus,Male,3,All ages,5,7515,17.7
2015-2019,Oesophagus,Male,4,15-44,1,193,34.8
2015-2019,Oesophagus,Male,4,45-54,1,825,32.1
2015-2019,Oesophagus,Male,4,55-64,1,2165,31.4
2015-2019,Oesophagus,Male,4,65-74,1,3429,26.4
2015-2019,Oesophagus,Male,4,75-99,1,2903,16.3
2015-2019,Oesophagus,Male,4,All ages,1,9515,25.1
2015-2019,Oesophagus,Male,4,All ages,1,9515,24.9
2015-2019,Oesophagus,Male,4,15-44,2,193,17.3
2015-2019,Oesophagus,Male,4,45-54,2,825,13.5
2015-2019,Oesophagus,Male,4,55-64,2,2165,12.7
2015-2019,Oesophagus,Male,4,65-74,2,3429,10.3
2015-2019,Oesophagus,Male,4,75-99,2,2903,4.8
2015-2019,Oesophagus,Male,4,All ages,2,9515,9.6
2015-2019,Oesophagus,Male,4,All ages,2,9515,9.3
2015-2019,Oesophagus,Male,4,55-64,3,2165,5.8
2015-2019,Oesophagus,Male,4,65-74,3,3429,5.9
2015-2019,Oesophagus,Male,4,75-99,3,2903,2
2015-2019,Oesophagus,Male,4,All ages,3,9515,4.8
2015-2019,Oesophagus,Male,4,All ages,3,9515,4.4
2015-2019,Oesophagus,Male,4,55-64,4,2165,4.1
2015-2019,Oesophagus,Male,4,65-74,4,3429,4.4
2015-2019,Oesophagus,Male,4,All ages,4,9515,3.4
2015-2019,Oesophagus,Male,4,65-74,5,3429,4.2
2015-2019,Oesophagus,Male,4,All ages,5,9515,3
2015-2019,Oesophagus,Male,All stages combined,15-44,1,366,52.3
2015-2019,Oesophagus,Male,All stages combined,45-54,1,1841,54.2
2015-2019,Oesophagus,Male,All stages combined,55-64,1,5362,54.7
2015-2019,Oesophagus,Male,All stages combined,65-74,1,9405,51.8
2015-2019,Oesophagus,Male,All stages combined,75-99,1,9618,37.5
2015-2019,Oesophagus,Male,All stages combined,All ages,1,26592,47.4
2015-2019,Oesophagus,Male,All stages combined,All ages,1,26592,48
2015-2019,Oesophagus,Male,All stages combined,15-44,2,366,35
2015-2019,Oesophagus,Male,All stages combined,45-54,2,1841,34.7
2015-2019,Oesophagus,Male,All stages combined,55-64,2,5362,34.7
2015-2019,Oesophagus,Male,All stages combined,65-74,2,9405,33.6
2015-2019,Oesophagus,Male,All stages combined,75-99,2,9618,21
2015-2019,Oesophagus,Male,All stages combined,All ages,2,26592,29.4
2015-2019,Oesophagus,Male,All stages combined,All ages,2,26592,29.7
2015-2019,Oesophagus,Male,All stages combined,15-44,3,366,27.2
2015-2019,Oesophagus,Male,All stages combined,45-54,3,1841,25.9
2015-2019,Oesophagus,Male,All stages combined,55-64,3,5362,27
2015-2019,Oesophagus,Male,All stages combined,65-74,3,9405,26.1
2015-2019,Oesophagus,Male,All stages combined,75-99,3,9618,14.8
2015-2019,Oesophagus,Male,All stages combined,All ages,3,26592,22.2
2015-2019,Oesophagus,Male,All stages combined,All ages,3,26592,22.4
2015-2019,Oesophagus,Male,All stages combined,15-44,4,366,24.5
2015-2019,Oesophagus,Male,All stages combined,45-54,4,1841,23.1
2015-2019,Oesophagus,Male,All stages combined,55-64,4,5362,23.2
2015-2019,Oesophagus,Male,All stages combined,65-74,4,9405,22.5
2015-2019,Oesophagus,Male,All stages combined,75-99,4,9618,12.1
2015-2019,Oesophagus,Male,All stages combined,All ages,4,26592,19
2015-2019,Oesophagus,Male,All stages combined,All ages,4,26592,19.1
2015-2019,Oesophagus,Male,All stages combined,55-64,5,5362,21.2
2015-2019,Oesophagus,Male,All stages combined,65-74,5,9405,20.2
2015-2019,Oesophagus,Male,All stages combined,75-99,5,9618,9.9
2015-2019,Oesophagus,Male,All stages combined,All ages,5,26592,16.9
2015-2019,Oesophagus,Male,All stages combined,All ages,5,26592,16.9
